question_id,ifp_id,discover_id,start_date,end_date,is_resolved,resolved_date,resolution,is_voided,voided_date,title,description,categories,clarification,scoring_start_time,scoring_end_time,correctness_known_at,has_historic_data,is_ordinal,has_cameo_model,cameo_sources,cameo_targets,cameo_codes,cameo_range,cameo_date,rt_query,election,country,region,num_options,option_1,option_2,option_3,option_4,option_5
83,3024,459,2019-01-09 17:30:00+00:00,2019-03-06 19:01:00+00:00,TRUE,2019-03-07 13:57:11.244000+00:00,No,FALSE,,Will Nicaragua's President Daniel Ortega experience a significant leadership disruption between 10 January and 6 March 2019?,"A ‰ÛÏsignificant leadership disruption‰Û includes confirmed reports that the leader: has resigned, has formally left office, has been forcibly removed from office for 10 or more consecutive days, has fled or been exiled from office for 10 or more consecutive days, has died, has been medically incapacitated or hospitalized for 10 or more consecutive days, or his/her whereabouts have been unknown for 10 or more consecutive days.",Politics/Intl Relations,,2019-01-09 19:01:00+00:00,2019-03-06 19:00:59+00:00,2019-03-07 13:53:38+00:00,FALSE,FALSE,TRUE,ni,,14,3,2019-03-06 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
84,3033,460,2019-01-09 17:30:00+00:00,2019-02-19 19:01:00+00:00,TRUE,2019-02-22 15:46:00.590000+00:00,No,FALSE,,"Will the Government of Canada issue a travel advisory of ""Avoid non-essential travel"" or ""Avoid all travel"" for France between 9 January and 20 February 2019? ","This question will be resolved using the Canadian government‰Ûªs Travel Advice and Advisories for the country of interest (<a href= ""https://travel.gc.ca/destinations/France""target=""_blank"">https://travel.gc.ca/destinations/France</a>). The question will resolve as ""yes"" if, during the period of interest, an advisory of interest is listed in the ‰Û÷Risk Level(s)‰Ûª tab with 'Last updated' in the period of interest.åÊRegional advisories will count toward resolution; that is, if an advisory of interest is issued for even one region of the country of interest, the question will resolve as ""yes.""",Politics/Intl Relations,,2019-01-09 19:01:00+00:00,2019-02-19 19:00:59+00:00,2019-02-22 13:22:28+00:00,FALSE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
85,3042,461,2019-01-09 17:30:00+00:00,2019-03-12 18:01:00+00:00,TRUE,2019-03-13 14:46:55.546000+00:00,No,FALSE,,Will Julian Assange leave the Ecuadorian embassy in London before 13 March 2019?,"Julian Assange has been living in the Ecuadorian Embassy in London since 2012; however, the recent removal of the Ecuadorian Ambassador to Britain from his post has brought Assange's future residency at the Embassy into question (<a href=""https://www.foxnews.com/world/ecuadorians-push-for-end-to-assanges-days-in-london-embassy""target=""_blank"">https://www.foxnews.com/world/ecuadorians-push-for-end-to-assanges-days-in-london-embassy</a>).  Question will resolve as ""yes"" if Julian Assange is reported to have left the Ecuadorian Embassy in London and does not return for more than 24 hours.",Other,,2019-01-09 19:01:00+00:00,2019-03-12 18:00:59+00:00,2019-03-13 13:41:12+00:00,FALSE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
86,3051,462,2019-01-16 17:30:00+00:00,2019-02-28 19:01:00+00:00,TRUE,2019-03-06 18:20:09.774000+00:00,Less than 200,FALSE,,How many battle deaths will ACLED record in Somalia in February 2019?,"The Armed Conflict Location and Event Dataset (ACLED) summarizes press reports on conflict and protest events in Africa and parts of Asia. The relevant data can be accessed using the export tool at <a href = ""https://www.acleddata.com/data/""target=""_blank"">https://www.acleddata.com/data/</a>: - Set ‰Û÷From‰Ûª to the first day of the period of interest; - Set ‰Û÷To‰Ûª to the last day of the period of interest; - Set ‰Û÷Country‰Ûª to the country of interest; - Click ‰Û÷Export.‰Ûª The count of battle deaths for the period of interest is obtained by summing the 'fatalities‰Ûª column for events in which ‰Û÷event_type‰Ûª is - Battle-Government regains territory, or- Battle-No change of territory, or- Battle-Non-state actor overtakes territory. If the count crosses the highest answer bin threshold before the close date, the question will be closed retroactively with the crossing date as the end date of the question. This question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting the Wednesday after the question close date and continuing once each week until the data are successfully retrieved.åÊ",Politics/Intl Relations,,2019-01-16 19:01:00+00:00,2019-02-28 19:00:59+00:00,2019-03-06 18:06:00+00:00,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,Less than 200,"Between 200 and 240, inclusive",More than 240 but less than 280,"Between 280 and 330, inclusive",More than 330
87,3060,463,2019-01-16 17:30:00+00:00,2019-02-03 19:01:00+00:00,TRUE,2019-03-06 19:27:40.822000+00:00,"More than 722 but less than 1,400",FALSE,,"How many positive influenza virus detections will FluNet record for Japan between 21 January 2019 and 3 February 2019 (epidemiological weeks 4-5, inclusive)?","<a href = ""http://www.who.int/influenza/gisrs_laboratory/flunet/en/""target=""_blank"">FluNet</a> is the World Health Organization's global web-based tool for influenza virological surveillance. To access relevant data at <a href = ""http://apps.who.int/flumart/Default?ReportNo=12""target=""_blank"">http://apps.who.int/flumart/Default?ReportNo=12</a> make the following selections:- Select by: 'Country, area or territory'; - Filter by: Country of interest, - Year from: '2019', Week from: '1', - Year to: '2019' Week to: '53', - Click 'Display report.' This question will be resolved by using the sum of values reported in the ‰Û÷Total number of influenza positive viruses‰Ûª (or .csv ‰Û÷ALL_INF‰Ûª) column for the country of interest for all reporting weeks within the period of interest. 
This question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting 3 March 2019 and continuing once each week until the data are successfully retrieved. ",Health/Disease,,2019-01-16 19:01:00+00:00,2019-02-03 19:00:59+00:00,2019-03-06 18:36:14+00:00,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,Less than 334,"Between 334 and 722, inclusive","More than 722 but less than 1,400","Between 1,400 and 3,021, inclusive","More than 3,021"
88,3069,464,2019-01-16 17:30:00+00:00,2019-01-31 19:01:00+00:00,TRUE,2019-02-11 19:46:27.419000+00:00,"Between 23 and 35, inclusive",FALSE,,How many Armed Clashes will the Myanmar Peace Monitor record for January 2019?,"This question will be resolved using the <a href = ""http://www.mmpeacemonitor.org/mpm/category/dashboard""target=""_blank"">Myanmar Peace Monitor</a> monthly dashboard summary for the month of interest. From the dashboard page: - Click on the link for the year of interest;- Click on the image for the month of interest;- Check the number under 'Armed Clashes.' This question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting the Wednesday after the question close date and continuing once each week until the data are successfully retrieved.åÊ",Politics/Intl Relations,,2019-01-16 19:01:00+00:00,2019-01-31 19:00:59+00:00,2019-02-07 19:13:54+00:00,FALSE,TRUE,FALSE,,,,,,,FALSE,,,5,Less than 11,"Between 11 and 17, inclusive",More than 17 but less than 23,"Between 23 and 35, inclusive",More than 35
89,3078,465,2019-01-16 17:30:00+00:00,2019-02-10 19:01:00+00:00,TRUE,2019-02-14 15:50:48.227000+00:00,"More than $3,820",FALSE,,What will be the daily closing price of Finland's OMX Helsinki 25 (OMXH25) on 11 February 2019?,"This question will be resolved using the daily closing price of the market of interest reported by Google Finance <a href=""https://www.google.com/search?q=OMXH25""target=""_blank"">Finland's OMX Helsinki 25 (OMXH25)</a>. Question will be closed the day before the date of interest. This question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting the Wednesday after the question close date and continuing once each week until the data are successfully retrieved. ",Macroeconomics/Finance,,2019-01-16 19:01:00+00:00,2019-02-10 19:00:59+00:00,2019-02-14 14:30:51+00:00,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,"Less than $3,550","Between $3,550 and $3,650, inclusive","More than $3,650 but less than $3,720","Between $3,720 and $3,820, inclusive","More than $3,820"
90,3087,466,2019-01-16 17:30:00+00:00,2019-03-06 19:01:00+00:00,TRUE,2019-03-07 13:56:21.739000+00:00,No,FALSE,,Will Venezuela's President Nicholas Maduro experience a significant leadership disruption between 17 January and 6 March 2019?,"A ‰ÛÏsignificant leadership disruption‰Û includes confirmed reports that the leader: has resigned, has formally left office, has been forcibly removed from office for 10 or more consecutive days, has fled or been exiled from office for 10 or more consecutive days, has died, has been medically incapacitated or hospitalized for 10 or more consecutive days, or his/her whereabouts have been unknown for 10 or more consecutive days.",Politics/Intl Relations,,2019-01-16 19:01:00+00:00,2019-03-06 19:00:59+00:00,2019-03-07 13:47:46+00:00,FALSE,FALSE,TRUE,ve,,"10,11,12,13,14,15,16,17,18,19,20",3,2019-03-06 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
91,3096,467,2019-01-16 17:30:00+00:00,2019-02-20 19:01:00+00:00,TRUE,2019-02-26 19:19:29.548000+00:00,No,FALSE,,Will the UN Security Council adopt a resolution concerning Yemen between 17 January 2019 and 20 February 2019?,"This question will resolve as ""yes"" if the United Nations Security Council (UNSC) adopts a resolution during the period of interest in which the country/region of interest appears in the short description in the Security Council Resolution table (<a href=""https://www.un.org/securitycouncil/content/resolutions""target=""_blank"">https://www.un.org/securitycouncil/content/resolutions</a>) and/or is mentioned within the adopted resolution itself.",Politics/Intl Relations,,2019-01-16 19:01:00+00:00,2019-02-20 19:00:59+00:00,2019-02-26 17:23:49+00:00,TRUE,FALSE,TRUE,,ye,3,3,2019-02-20 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
92,3105,468,2019-01-16 17:30:00+00:00,2019-01-30 19:01:00+00:00,TRUE,2019-02-05 15:18:12.694000+00:00,Less than 23,FALSE,,What will be the closing value of the Japanese volatility index (VXJ) on 31 January 2019?,"This question will be resolved using the daily closing value of the VXJ index reported by the VXJ Research Group at the Center for the Study of Finance and Insurance (<a href = ""http://www-mmds.sigmath.es.osaka-u.ac.jp/en/activity/vxj.php""target=""_blank"">http://www-mmds.sigmath.es.osaka-u.ac.jp/en/activity/vxj.php</a>). Question will be closed the day before the date of interest. ",Other,,2019-01-16 19:01:00+00:00,2019-01-30 19:00:59+00:00,2019-02-01 17:15:52+00:00,TRUE,TRUE,FALSE,,,,,,What will be the closing value of the Japanese volatility index VXJ in early 2019?,FALSE,,,5,Less than 23,"Between 23 and 27, inclusive",More than 27 but less than 30,"Between 30 and 34, inclusive",More than 34
93,3114,469,2019-01-16 17:30:00+00:00,2019-02-27 19:01:00+00:00,TRUE,2019-03-06 19:14:41.793000+00:00,More than 86 but less than 116,FALSE,,How many strikes and worker protests will China Labour Bulletin record as having occurred between 1 February 2019 and 28 February 2019?,"This question will be resolved using the data associated with China Labour Bulletin's (CLB) Strike Map (<a href=""https://maps.clb.org.hk/strikes/en#""target=""_blank"">https://maps.clb.org.hk/strikes/en#</a>). All events reported by CLB are considered strikes or worker protests, so the answer will be a simple count of all records (rows) in the Strike Map data with dates that fall in the period of interest.åÊThis question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting the Wednesday after the question close date and continuing once each week until the data are successfully retrieved.åÊ",Other,,2019-01-16 19:01:00+00:00,2019-02-27 19:00:59+00:00,2019-03-06 18:26:50+00:00,TRUE,TRUE,TRUE,cn,,"10,11,12,13,14,15,16,17,18,19,20",3,2019-02-28 00:00:00+00:00,,FALSE,,,5,Less than 56,"Between 56 and 86, inclusive",More than 86 but less than 116,"Between 116 and 166, inclusive",More than 166
94,3123,470,2019-01-16 17:30:00+00:00,2019-03-12 18:01:00+00:00,TRUE,2019-03-13 13:22:16.345000+00:00,No,FALSE,,Will Abu Bakr al-Baghdadi be captured or otherwise removed as the leader of ISIS before 13 March 2019?,"Abu Bakr al-Baghdadi is the current leader of the Islamic State terrorist group. He is reported to have eluded capture on multiple occasions (<a href=""https://www.theguardian.com/world/2018/jan/15/long-hunt-for-isis-leader-abu-bakr-al-baghdadi""target=""_blank"">https://www.theguardian.com/world/2018/jan/15/long-hunt-for-isis-leader-abu-bakr-al-baghdadi</a>). Question will resolve as ""yes"" if Abu Bakr al-Baghdadi is captured or otherwise removed as the leader of ISIS before the date indicated.",Politics/Intl Relations,,2019-01-16 19:01:00+00:00,2019-03-12 18:00:59+00:00,2019-03-13 13:05:03+00:00,FALSE,FALSE,TRUE,,iq,17,3,,,FALSE,,,2,Yes,No,,,
95,3132,471,2019-01-23 17:30:00+00:00,2019-03-12 18:01:00+00:00,TRUE,2019-03-13 16:04:59.639000+00:00,No,FALSE,,Will FEWS NET publish an alert for Afghanistan between 25 January 2019 and 12 March 2019?,"The Famine Early Warning Systems Network (FEWS NET) provides early warning and analysis on acute food insecurity around the world. Question will resolve as ""yes"" if FEWS NET publishes one or more Alert(s) during the period of interest that applies to the country of interest, including applicable regional alert(s). Alert(s) may be identified by utilizing the Search Function (<a href=""http://fews.net/search""target=""_blank"">http://fews.net/search</a>) or by reviewing the country specific page found under the Countries and Regions drop-down menu accessed on the FEWS NET homepage (<a href=""http://fews.net/""target=""_blank"">http://fews.net/).",Other,,2019-01-23 19:01:00+00:00,2019-03-12 18:00:59+00:00,2019-03-13 15:14:16+00:00,TRUE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
96,3141,472,2019-01-23 17:30:00+00:00,2019-02-27 19:01:00+00:00,TRUE,2019-02-28 15:33:35.275000+00:00,No,FALSE,,Will Lebanon execute or be targeted in an acknowledged national military attack before  27 February 2019?,"""Acknowledged‰Û means the government of the country executing the attack claims responsibility for it. A ‰ÛÏnational military attack‰Û includes the employment of conventional or unconventional weapons by one country‰Ûªs national military forces on another country‰Ûªs military, military assets, or territory, including citizens located within that territory, but excluding territorial waters, foreign missions, and/or exclusive economic zones. A ‰ÛÏcyber‰Û attack will not qualify as a ‰ÛÏnational military attack.‰Û Attacks by specific military or paramilitary units or non-state actors will not qualify as ‰ÛÏnational military attacks‰Û unless the government claims responsibility for them.",Politics/Intl Relations,,2019-01-23 19:01:00+00:00,2019-02-26 19:00:59+00:00,2019-02-27 05:00:34+00:00,FALSE,FALSE,TRUE,lb,,19,3,2019-02-27 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
97,3150,473,2019-01-23 17:30:00+00:00,2019-02-26 19:01:00+00:00,TRUE,2019-03-06 18:59:46.880000+00:00,"Between 61 and 66, inclusive",FALSE,,"What will be the dailyåÊclosing spotåÊprice ofåÊBrent crudeåÊoil (USD per barrel) on 27 February 2019, according to the U.S. EIA?","This question will be resolved using the daily closing spot price for wholesale Brent crude oil reported by the Energy Information Administration (<a href=""https://www.eia.gov/dnav/pet/pet_pri_spt_s1_d.htm""target=""_blank"">https://www.eia.gov/dnav/pet/pet_pri_spt_s1_d.htm</a>). ",Macroeconomics/Finance,,2019-01-23 19:01:00+00:00,2019-02-26 19:00:59+00:00,2019-03-06 18:45:31+00:00,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,Less than 51,"Between 51 and 56, inclusive",More than 56 but less than 61,"Between 61 and 66, inclusive",More than 66
98,3159,474,2019-01-23 17:30:00+00:00,2019-03-06 19:01:00+00:00,TRUE,2019-03-07 13:55:21.485000+00:00,No,FALSE,,Will Zimbabwe's President Emmerson Mnangagwa experience a significant leadership disruption between 24 January 2019 and 6 March 2019?,"A ‰ÛÏsignificant leadership disruption‰Û includes confirmed reports that the leader: has resigned, has formally left office, has been forcibly removed from office for 10 or more consecutive days, has fled or been exiled from office for 10 or more consecutive days, has died, has been medically incapacitated or hospitalized for 10 or more consecutive days, or his/her whereabouts have been unknown for 10 or more consecutive days.",Politics/Intl Relations,,2019-01-23 19:01:00+00:00,2019-03-06 19:00:59+00:00,2019-03-07 13:45:48+00:00,FALSE,FALSE,TRUE,zw,,14,3,2019-03-06 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
99,3168,475,2019-01-23 17:30:00+00:00,2019-02-28 19:01:00+00:00,TRUE,2019-03-05 14:13:57.991000+00:00,No,FALSE,,Will the President of the UN Security Council (UNSC) issue a Press Statement concerning violence in Venezuela between 23 January 2019 and 28 February 2019?,"The UNSC Press Statement must explicitly reference the country of interest (or a location within the country) as a location of recent violence, including but not limited to terrorist attacks, military attacks, sectarian violence, violent civil unrest, or acts of Government violence. The date on the statement will be used without any time zone conversion. This question will be resolved based on the Press Statements published on the UN website: <a href = ""https://www.un.org/press/en/content/security-council/press-release""target=""_blank"">https://www.un.org/press/en/content/security-council/press-release</a>.",Politics/Intl Relations,,2019-01-23 19:01:00+00:00,2019-02-28 19:00:59+00:00,2019-03-05 13:52:05+00:00,FALSE,FALSE,TRUE,,ve,11,3,2019-02-28 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
100,3177,476,2019-01-23 17:30:00+00:00,2019-02-28 19:01:00+00:00,TRUE,2019-03-05 18:53:10.664000+00:00,No,FALSE,,Will there be a locally-transmitted case of the Zika virus in the Caribbean in February 2019?,"The Caribbean includes the following countries: Anguilla, Antigua and Barbuda, Aruba, Bahamas, Barbados,  Belize, Bermuda, BES Islands (Bonaire, St. Eustatius, Saba), British Virgin Islands, Caribbean Netherlands, Cayman Islands, Cuba, CuraÌ¤ao, Dominica, Dominican Republic, Grenada, Guadeloupe, Guyana, Haiti, Jamaica, Martinique, Montserrat, Saint BarthÌ©lemy, Saint Kitts and Nevis, Saint Lucia, Saint Maarten, Saint Vincent and the Grenadines, Sint Maarten, Suriname, Trinidad and Tobago, Turks and Caicos Islands, and the United States Virgin Islands.
The disease must have been contracted in the country of interest for this question to resolve as ""yes."" Imported cases (e.g., where the patient traveled to an endemic country, contracted the disease, and brought it home) do not meet the resolution criteria, though a locally-transmitted case which originates from an imported case does. If there is no indication of whether a case was locally-transmitted, this question will resolve as ‰ÛÏno.‰Û
",Other,,2019-01-23 19:01:00+00:00,2019-02-28 19:00:59+00:00,2019-03-05 15:45:58+00:00,FALSE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
101,3186,478,2019-01-30 17:30:00+00:00,2019-03-09 19:01:00+00:00,TRUE,2019-03-13 18:30:48.221000+00:00,No,FALSE,,Will ACLED record any riot/protest events in Togo between 1 February 2019 and 9 March 2019?,"The Armed Conflict Location and Event Dataset (ACLED) summarizes press reports on conflict and protest events in Africa and parts of Asia. The relevant data can be accessed using the export tool at <a href = ""https://www.acleddata.com/data/""target=""_blank"">https://www.acleddata.com/data/</a>: 
- Set ‰Û÷From‰Ûª to the first day of the period of interest; 
- Set ‰Û÷To‰Ûª to the last day of the period of interest; 
- Set ‰Û÷Country‰Ûª to the country of interest;
- Click ‰Û÷Export.‰Ûª 
The question will resolve as ""yes"" if ACLED records any event for which ‰Û÷event_type‰Ûª is Riots/Protests. If a qualifying event is recorded, the question will be closed retroactively with the date of the first event as the end date of the question. This question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting the Wednesday after the question close date and continuing once each week until the data are successfully retrieved. ",Politics/Intl Relations,,2019-01-30 19:01:00+00:00,2019-03-09 19:00:59+00:00,2019-03-13 15:04:08+00:00,TRUE,FALSE,TRUE,,tg,14,3,,,FALSE,,,2,Yes,No,,,
102,3195,479,2019-01-30 17:30:00+00:00,2019-02-28 19:01:00+00:00,TRUE,2019-03-06 17:56:43.923000+00:00,Yes,FALSE,,Will there be a significant increase in worldwide search interest in the term ‰ÛÏhijacking‰Û reported by Google Trends between 31 January 2019 and 28 February 2019?,"Google Trends tracks how often a particular search-term is entered relative to the total search-volume. Numbers represent search interest relative to the highest value for the given region and period of interest. A value of 100 is the peak popularity for the term during the period of interest. A value of 50 means that the term is half as popular. A score of 0 means there was not enough data for this term. This question will resolve as ‰Û÷yes‰Ûª if Google Trends shows a 50-point or greater increase of interest in the search term in one (1) day during the period of interest. To access the relevant data, from <a href= ""https://trends.google.com/trends/explore""target=""_blank"">Google Trends</a>:
- Enter the search term of interest (as a ‰Û÷Search term‰Ûª not a ‰Û÷Topic‰Ûª);
- Make sure 'Worldwide' is selected for the geographic area;
- Use the drop-down field to enter a ‰Û÷Custom time range‰Ûª corresponding to the period of interest;
- Click the down arrow in the top right of the 'Interest over time' chart to download the data to a CSV file.
This question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting the Wednesday after the question close date and continuing once each week until the data are successfully retrieved. ",Politics/Intl Relations,,2019-01-30 19:01:00+00:00,2019-02-23 19:00:59+00:00,2019-02-24 05:00:52+00:00,TRUE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
103,3204,481,2019-01-30 17:30:00+00:00,2019-03-12 18:01:00+00:00,TRUE,2019-03-13 18:02:48.353000+00:00,No,FALSE,,Will there be a suicide bombing in Afghanistan that kills and/or injures more than 200 individuals between 31 January 2019 and 12 March 2019?,,Politics/Intl Relations,,2019-01-30 19:01:00+00:00,2019-03-12 18:00:59+00:00,2019-03-13 15:10:12+00:00,FALSE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
104,3213,482,2019-01-30 17:30:00+00:00,2019-02-28 19:01:00+00:00,TRUE,2019-02-27 18:48:35.533000+00:00,Yes,FALSE,,Will Kim Jong-un meet the head of government from any G7 nation in-person between 31 January 2019 and 28 February 2019?,,Politics/Intl Relations,,2019-01-30 19:01:00+00:00,2019-02-26 19:00:59+00:00,2019-02-27 11:29:09+00:00,FALSE,FALSE,TRUE,kp,"us,fr,jp,de,ca,it,gb",4,3,2019-02-28 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
105,3222,483,2019-02-06 17:30:00+00:00,2019-02-15 19:01:00+00:00,TRUE,2019-02-27 13:51:16.787000+00:00,Muhammadu Buhari,FALSE,,Who will win Nigeria's Presidential election?,The presidential election is scheduled for 16 February 2019. ,Politics/Intl Relations,,2019-02-06 19:01:00+00:00,2019-02-15 19:00:59+00:00,2019-02-27 13:45:46+00:00,FALSE,FALSE,FALSE,,,,,,,TRUE,Nigeria,,3,Muhammadu Buhari,Atiku Abubakar,Someone else,,
106,3231,484,2019-02-06 17:30:00+00:00,2019-03-12 18:01:00+00:00,TRUE,2019-03-13 13:20:59.258000+00:00,No,FALSE,,Will Huawei Technologies executive Meng Wanzhou leave Canada before 13 March 2019?,"Huawei Technologies executive Meng Wanzhou was arrested in Canada in December 2018. Question will resolve as ""yes"" if Huawei Technologies executive Meng Wanzhou leaves Canada before the date in question. ",Other,,2019-02-06 19:01:00+00:00,2019-03-12 18:00:59+00:00,2019-03-13 12:55:10+00:00,FALSE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
107,3240,485,2019-02-06 17:30:00+00:00,2019-03-13 18:01:00+00:00,FALSE,,,FALSE,,"Will there be an oil spill greater than 1,000 tonnes between 7 February 2019 and 13 March 2019?","This question will resolve as 'yes' if the oil spill crosses the threshold before the close date. If the oil spill crosses the threshold, the question will be resolved as of the date that the oil spill started. ",Other,,2019-02-06 19:01:00+00:00,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,,2,Yes,No,,,
108,3249,486,2019-02-06 17:30:00+00:00,2019-02-14 19:01:00+00:00,TRUE,2019-02-18 14:54:20.418000+00:00,Less than 15.5,FALSE,,What will be the last value of the EURO STOXX 50 Volatility Index VSTOXX (V2TX) on 15 February 2019?,"This question will be resolved using the last value of the EURO STOXX 50 Volatility Index VSTOXX (V2TX) reported by STOXX Digital (<a href = ""https://www.stoxx.com/index-details?symbol=V2TX""target=""_blank"">https://www.stoxx.com/index-details?symbol=V2TX</a>) for the date of interest. To access the relevant data:- Select 'Data'; - Download 'Historical Data‰Ûª; - Refer to the ‰Û÷Indexvalue‰Ûª column for the date of interest. Question will be closed the day before the date of interest.åÊ",Macroeconomics/Finance,,2019-02-06 19:01:00+00:00,2019-02-14 19:00:59+00:00,2019-02-18 14:21:20+00:00,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,Less than 15.5,"Between 15.5 and 17.3, inclusive",More than 17.3 but less than 18.7,"Between 18.7 and 20.4, inclusive",More than 20.4
109,3258,487,2019-02-13 17:30:00+00:00,2019-03-12 18:01:00+00:00,TRUE,2019-03-13 14:44:10.735000+00:00,No,FALSE,,"Before 13 March 2019, will Egypt and Ethiopia announce a formal agreement on the time frame to fill the Grand Ethiopian Renaissance Dam reservoir?","Egypt and Ethiopia disagree over the time frame for filling the Grand Ethiopian Renaissance Dam reservoir. Egypt has argued that filling the reservoir too quickly will limit access to water to Egypt, whereas Ethiopia has disagreed with Egypt's proposed time frame (see <a href=""https://madamasr.com/en/2018/09/27/feature/politics/egypt-backs-out-of-verbal-agreement-on-4-7-year-timeframe-to-fill-ethiopian-renaissance-dam-reservoir/""target=""_blank"">Madamasr article</a>).",Politics/Intl Relations,,2019-02-13 19:01:00+00:00,2019-03-12 18:00:59+00:00,2019-03-13 13:20:26+00:00,FALSE,FALSE,TRUE,eg,et,"01,02,03,04,05,06,07,08,09",,2019-03-13 00:00:00+00:00,,FALSE,,,2,Yes,No,,,
110,3267,488,2019-02-13 17:30:00+00:00,2019-02-27 19:01:00+00:00,TRUE,2019-03-06 19:05:39.366000+00:00,"Between $1,534 and $1,577, inclusive",FALSE,,What will be the daily closing price of Sweden's OMX Stockholm 30 (OMXS30) on 28 February 2019?,"This question will be resolved using the daily closing price of the market of interest reported by Google Finance <a href=""https://www.google.com/search?q=OMXS30""target=""_blank"">Sweden's OMX Stockholm 30 (OMXS30)</a>. Question will be closed the day before the date of interest. This question will be resolved by consulting the data source once each week sometime between 10:00 AM ET Wednesday and 4:00 PM ET Thursday, starting the Wednesday after the question close date and continuing once each week until the data are successfully retrieved.åÊ",Macroeconomics/Finance,,2019-02-13 19:01:00+00:00,2019-02-27 19:00:59+00:00,2019-03-06 18:13:01+00:00,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,"Less than $1,454","Between $1,454 and $1,497, inclusive","More than $1,497 but less than $1,534","Between $1,534 and $1,577, inclusive","More than $1,577"
111,3276,489,2019-02-13 17:30:00+00:00,2019-02-21 19:01:00+00:00,TRUE,2019-02-26 19:21:04.327000+00:00,More than $828,FALSE,,What will be the daily closing price of platinum on 22 February 2019 in USD?,"This question will be resolved using the last daily London Bullion Market Association (LBMA) Platinum Price USD (PM) <a href=""http://www.lbma.org.uk/precious-metal-prices""target=""_blank"">http://www.lbma.org.uk/precious-metal-prices</a> for the date of interest. To access the relevant data:
- Select 'Table'; 
- Select 'Platinum' from the 'Price for' dropdown menu; 
- Refer to the 'PM' column under 'USD.' 
This question will be closed on the day before the date of interest.",Macroeconomics/Finance,,2019-02-13 19:01:00+00:00,2019-02-21 19:00:59+00:00,2019-02-26 17:27:59+00:00,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,Less than $770,"Between $770 and $790, inclusive",More than $790 but less than $808,"Between $808 and $828, inclusive",More than $828
112,3285,490,2019-02-20 17:30:00+00:00,2019-03-12 18:01:00+00:00,FALSE,,,FALSE,,What will be the daily closing price of gold on 13 March 2019 in USD?,"This question will be resolved using the last daily London Bullion Market Association (LBMA) Gold Price USD (PM) <a href=""http://www.lbma.org.uk/precious-metal-prices""target=""_blank"">http://www.lbma.org.uk/precious-metal-prices</a> for the date of interest. To access the relevant data:- Select 'Table';- Refer to the 'PM' column under 'USD.' Question will be closed on the day before the date of interest.åÊ",Macroeconomics/Finance,,2019-02-20 19:01:00+00:00,,,TRUE,TRUE,FALSE,,,,,,,FALSE,,,5,"Less than $1,240","More than $1,240 but less than $1,290, inclusive","Between $1,290 and $1,330","More than $1,330 but less than $1,380, inclusive","More than $1,380"
