date,ifp_id,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,stability,unitroot_kpss,unitroot_pp,series_length,ratio,skew
2019-06-21,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-22,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-23,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-24,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-25,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-26,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-27,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-28,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-29,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-06-30,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-01,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-02,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-03,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-04,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-05,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-06,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-07,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-08,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-10,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-11,619,0.929,4.4918,-0.1398,0.2726,-0.4687,0.5756,0.1247,0.7376,3.0,0.5966,12.0,0.7947,0.0001,0.9944,0.0534,1.5823,0.8837,0.1312,0.7128,0.1595,1.0,12.0,0.9535,3.3587e-06,5.7284,-3.7942,0.4123,0.3598,0.153,8.0,9.0,1.0734,1.0225,-2.9791,60.0,0.0042,13.8709
2019-07-12,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-13,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-14,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-15,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-16,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-18,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-19,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-20,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-21,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-22,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-23,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-24,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-25,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-26,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-27,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-28,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-29,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-30,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-07-31,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-08-01,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-08-02,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-08-03,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-08-04,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-08-05,619,0.9195,4.2295,-0.1433,0.2473,-0.4765,0.5773,0.0942,0.7656,3.0,0.6063,12.0,0.8063,0.0001,0.9943,0.051,1.531,0.9061,0.1236,0.7443,0.0569,1.0,12.0,0.9513,3.5973e-06,5.6393,-3.8854,0.4306,0.3922,0.1499,7.0,8.0,1.0638,0.9883,-3.5388,60.0,0.0042,14.6956
2019-05-22,620,0.9449,5.3755,0.1097,0.0382,-0.4104,0.2283,0.6449,0.7727,10.0,0.5912,6.0,0.9999,0.0001,0.999,0.0023,0.0649,0.9005,0.0176,0.3865,0.0699,1.0,7.0,0.9578,2.4018e-07,6.475,-4.6441,0.3987,0.3345,0.1948,1.0,2.0,0.9838,1.2702,-6.118,120.0,0.0012,55.7222
2019-05-24,620,0.9489,5.2804,0.1059,0.0367,-0.4082,0.2257,0.6381,0.7683,10.0,0.5886,6.0,0.9999,0.0001,0.9994,0.0112,0.0824,0.9202,0.0174,0.3931,0.0241,1.0,7.0,0.9589,2.3448e-07,5.547,-5.4034,0.3919,0.3149,0.195,6.0,7.0,0.9307,1.0528,-4.9768,120.0,0.0013,63.6874
2019-05-26,620,0.9501,5.2979,0.1029,0.0345,-0.4035,0.2218,0.6389,0.7626,10.0,0.5886,6.0,0.9761,0.0001,0.9994,0.0113,0.0837,0.9268,0.0175,0.3833,0.0239,1.0,7.0,0.9587,2.3511e-07,5.5816,-5.3809,0.3915,0.3138,0.1971,6.0,7.0,0.9337,1.0584,-5.1645,120.0,0.0013,63.5052
2019-05-28,620,0.952,5.3628,0.1039,0.0355,-0.4097,0.2265,0.6434,0.7675,10.0,0.6017,6.0,0.9999,0.0001,0.9995,0.009,0.0718,0.9207,0.0181,0.3994,0.0299,1.0,7.0,0.9594,2.1882e-07,4.1579,-6.7697,0.3843,0.2782,0.2142,2.0,3.0,0.9651,0.8017,-5.47,120.0,0.0011,61.6344
2019-05-29,620,0.949,5.3411,0.098,0.0335,-0.4128,0.2201,0.6452,0.7647,10.0,0.6065,6.0,0.9999,0.0001,0.9996,0.0023,0.0948,0.916,0.0162,0.4052,-0.0276,1.0,7.0,0.9611,2.1196e-07,3.6332,-7.0825,0.384,0.2786,0.2222,1.0,2.0,0.9804,0.7314,-4.5755,120.0,0.001,57.5686
2019-05-30,620,0.9497,5.3327,0.099,0.0346,-0.4116,0.2202,0.6472,0.7872,10.0,0.6105,6.0,0.9999,0.0001,0.9996,0.0035,0.1002,0.9153,0.0164,0.4079,-0.0244,1.0,7.0,0.9618,2.0904e-07,3.2178,-7.3309,0.3726,0.2659,0.2342,7.0,1.0,0.9623,0.6785,-4.2598,120.0,0.0011,54.2312
2019-05-31,620,0.9518,5.3451,0.0984,0.0339,-0.4107,0.2201,0.6456,0.7815,10.0,0.613,6.0,0.9999,0.0001,0.9996,0.0097,0.1036,0.9192,0.0165,0.4098,-0.003,1.0,7.0,0.9629,1.898e-07,2.8586,-7.6413,0.3832,0.274,0.2295,6.0,7.0,0.9346,0.6383,-4.2622,120.0,0.001,51.4145
2019-06-02,620,0.9515,5.3427,0.0984,0.0337,-0.4109,0.22,0.6455,0.7815,10.0,0.613,6.0,0.9999,0.0006,0.9997,0.0097,0.1032,0.918,0.0164,0.4104,-0.0032,1.0,7.0,0.9629,1.8946e-07,2.8536,-7.6441,0.3825,0.2732,0.2292,6.0,7.0,0.9341,0.6379,-4.2272,120.0,0.001,51.3938
2019-06-03,620,0.956,5.3707,0.0974,0.0343,-0.4072,0.2188,0.6427,0.7828,10.0,0.6085,6.0,0.9999,0.0001,0.9997,0.0123,0.0988,0.9384,0.0169,0.3976,0.0214,1.0,7.0,0.9644,1.7874e-07,1.797,-8.4561,0.358,0.2454,0.2443,1.0,4.0,0.9517,0.556,-4.5381,120.0,0.0013,45.0609
2019-06-04,620,0.9572,5.3535,0.0947,0.0346,-0.4161,0.2267,0.6393,0.7615,10.0,0.6043,6.0,0.9462,0.0001,0.9996,0.0073,0.1017,0.9398,0.016,0.3982,-0.0117,1.0,7.0,0.9619,1.8569e-07,1.7405,-8.4837,0.3696,0.2636,0.2608,7.0,3.0,0.9747,0.544,-5.4784,120.0,0.0013,44.4946
2019-06-05,620,0.9488,5.3313,0.0746,0.0408,-0.3974,0.2139,0.6407,0.7517,10.0,0.5988,6.0,0.9999,0.0001,0.9996,0.0021,0.124,0.9255,0.0208,0.3637,0.04,1.0,7.0,0.9626,1.8703e-07,1.3935,-8.6617,0.3448,0.2479,0.2612,6.0,2.0,0.9837,0.5293,-4.8529,120.0,0.0014,43.1268
2019-06-06,620,0.9482,5.3053,0.0699,0.0422,-0.4026,0.2315,0.6385,0.7521,10.0,0.5937,6.0,0.9999,0.0056,0.9995,0.0031,0.11,0.938,0.0204,0.4219,-0.0297,1.0,7.0,0.9626,1.7716e-07,1.0659,-8.6796,0.3586,0.2615,0.2622,5.0,1.0,0.9725,0.5145,-5.274,120.0,0.0013,42.4153
2019-06-07,620,0.9489,5.2874,0.0703,0.0418,-0.4061,0.2352,0.6364,0.7597,10.0,0.5898,6.0,0.9999,0.0001,0.9994,0.009,0.1109,0.9131,0.0208,0.4259,0.0358,1.0,7.0,0.9615,1.8646e-07,0.6895,-8.7255,0.344,0.2505,0.2586,4.0,7.0,0.9457,0.5021,-5.2201,120.0,0.0011,41.9694
2019-06-08,620,0.9494,5.2899,0.0712,0.0426,-0.4039,0.233,0.6363,0.759,10.0,0.5898,6.0,0.9999,0.0001,0.9994,0.009,0.1075,0.9164,0.0217,0.4255,0.0366,1.0,7.0,0.9616,1.8706e-07,0.7034,-8.7152,0.3457,0.2516,0.2589,4.0,7.0,0.947,0.5019,-5.3035,120.0,0.0011,42.0145
2019-06-09,620,0.9494,5.2899,0.0712,0.0426,-0.4039,0.233,0.6363,0.759,10.0,0.5898,6.0,0.9999,0.0001,0.9994,0.009,0.1075,0.9164,0.0217,0.4255,0.0366,1.0,7.0,0.9616,1.8706e-07,0.7034,-8.7152,0.3457,0.2516,0.2589,4.0,7.0,0.947,0.5019,-5.3035,120.0,0.0011,42.0145
2019-06-10,620,0.9431,5.2193,0.0801,0.0503,-0.3921,0.2286,0.6378,0.7536,10.0,0.5892,6.0,0.9999,0.1222,0.9992,0.013,0.1162,0.8969,0.0261,0.429,0.0589,1.0,7.0,0.9628,1.8763e-07,-0.437,-8.8102,0.3424,0.2687,0.2453,1.0,4.0,0.9529,0.4997,-6.0488,120.0,0.0012,41.3771
2019-06-11,620,0.9445,5.2604,0.0796,0.048,-0.3914,0.2162,0.6366,0.7483,10.0,0.593,7.0,0.9999,0.1017,0.999,0.008,0.119,0.9119,0.025,0.4187,0.0037,1.0,7.0,0.9624,1.9794e-07,-0.9105,-8.7575,0.3236,0.253,0.2558,7.0,3.0,0.9689,0.5114,-5.9162,120.0,0.0012,41.6362
2019-06-12,620,0.9439,5.3214,0.0809,0.0482,-0.3979,0.2209,0.6455,0.7426,10.0,0.5978,6.0,0.9999,0.0687,0.9986,0.0025,0.1506,0.9128,0.024,0.4265,0.0749,1.0,7.0,0.9603,2.0704e-07,-1.2367,-8.5189,0.3272,0.2764,0.2343,6.0,2.0,0.9908,0.5224,-6.6133,120.0,0.0009,42.2912
2019-06-13,620,0.9415,5.4143,0.0702,0.051,-0.3955,0.222,0.6577,0.7415,10.0,0.6023,6.0,0.9999,0.0437,0.9987,0.0039,0.2196,0.8957,0.0217,0.409,0.0505,1.0,7.0,0.9603,2.1324e-07,-1.7293,-8.3119,0.3261,0.2736,0.2509,5.0,1.0,0.9696,0.5515,-6.2878,120.0,0.0011,42.6615
2019-06-14,620,0.9475,5.5462,0.0719,0.0461,-0.401,0.2222,0.6665,0.7383,10.0,0.6058,7.0,0.9588,0.0004,0.9987,0.011,0.1228,0.9101,0.0226,0.424,0.0171,1.0,7.0,0.9603,2.0303e-07,-2.1864,-8.1127,0.3408,0.2906,0.2552,4.0,7.0,0.939,0.5835,-5.3921,120.0,0.0012,43.2885
2019-06-15,620,0.9453,5.5282,0.0721,0.0433,-0.4012,0.2181,0.6658,0.7346,10.0,0.6058,7.0,0.9999,0.0001,0.9988,0.0109,0.1311,0.901,0.0214,0.4143,0.0169,1.0,7.0,0.9602,1.9775e-07,-2.222,-8.1431,0.3324,0.2799,0.2557,4.0,7.0,0.9348,0.5875,-5.131,120.0,0.0012,43.149
2019-06-16,620,0.9453,5.5282,0.0721,0.0433,-0.4012,0.2181,0.6658,0.7346,10.0,0.6058,7.0,0.9999,0.0001,0.9988,0.0109,0.1311,0.901,0.0214,0.4143,0.0169,1.0,7.0,0.9602,1.9775e-07,-2.222,-8.1431,0.3324,0.2799,0.2557,4.0,7.0,0.9348,0.5875,-5.131,120.0,0.0012,43.149
2019-06-17,620,0.9466,5.8134,0.072,0.0426,-0.3994,0.2136,0.6982,0.7363,10.0,0.6028,7.0,0.9999,0.0167,0.9985,0.0149,0.1284,0.9093,0.0214,0.411,0.0615,1.0,7.0,0.9606,2.0107e-07,-3.4465,-7.7099,0.3275,0.2759,0.2541,1.0,4.0,0.9471,0.7142,-5.3223,120.0,0.0012,44.4805
2019-06-18,620,0.947,5.901,0.068,0.0416,-0.4062,0.2197,0.7042,0.7385,10.0,0.597,6.0,0.9999,0.0001,0.9987,0.0085,0.1102,0.9063,0.0198,0.4245,0.0651,1.0,7.0,0.9611,1.9318e-07,-3.9619,-7.6008,0.3419,0.2948,0.2342,7.0,3.0,0.9543,0.7784,-3.9071,120.0,0.0012,44.7351
2019-06-19,620,0.9578,6.4406,0.0775,0.3101,-0.3232,0.3571,0.7688,0.7475,1.0,0.5824,6.0,0.9999,0.0001,0.9958,0.001,0.9134,0.9314,0.1208,0.389,0.0545,1.0,7.0,0.9749,2.8674e-07,-7.5851,0.9043,0.2761,0.4681,0.2999,5.0,1.0,1.0548,1.6734,-1.7117,70.0,0.0011,154.9278
2019-06-20,620,0.9544,6.1762,0.0775,0.0485,-0.3792,0.2128,0.7251,0.7256,10.0,0.5815,7.0,0.9982,0.0001,0.9979,0.0039,0.1474,0.9175,0.0262,0.377,0.0847,1.0,7.0,0.9578,2.1463e-07,-4.3811,-6.9736,0.3404,0.2816,0.204,5.0,1.0,0.9781,0.8449,-4.8491,120.0,0.0012,46.5378
2019-06-21,620,0.9583,6.298,0.0611,0.0574,-0.396,0.2454,0.7371,0.7172,10.0,0.5732,7.0,0.9999,0.0001,0.9978,0.0108,0.2379,0.9468,0.0261,0.4016,0.0649,1.0,7.0,0.959,2.219e-07,-4.6683,-6.6908,0.3401,0.3104,0.2195,4.0,7.0,0.9497,0.8889,-4.2737,120.0,0.0011,47.443
